system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_2_25,0.073735,0.08887375,0.07674625000000002,0.09211875,0.06552625000000001,0.046166250000000006,offShoreSediment,46.59733159554752,-90.9188850740868,"{""type"":""Point"",""coordinates"":[-90.91888507408682,46.597331595547516]}"
1_1_1_1_2_26,0.04081750000000001,0.060919999999999974,0.023409999999999986,0.01791000000000001,0.00789999999999999,0.002454999999999985,offShoreSediment,46.954772164448265,-90.93465273032172,"{""type"":""Point"",""coordinates"":[-90.93465273032172,46.95477216444827]}"
1_1_1_1_2_27,0.040185,0.049177499999999985,0.018460000000000004,0.017607499999999998,0.011227500000000001,0.012135000000000007,offShoreSediment,46.948210138944695,-90.93087618002875,"{""type"":""Point"",""coordinates"":[-90.93087618002876,46.94821013894469]}"
1_1_1_1_2_28,0.03971749999999999,0.05456749999999999,0.03168750000000001,0.012272499999999992,0.004352500000000009,0.007212499999999983,offShoreSediment,46.94281930182238,-90.93018953452093,"{""type"":""Point"",""coordinates"":[-90.93018953452093,46.94281930182238]}"
1_1_1_1_2_29,0.03490499999999999,0.04950750000000001,0.018872499999999987,0.01791000000000001,0.00789999999999999,0.002454999999999985,offShoreSediment,47.04140908855949,-90.66136781821234,"{""type"":""Point"",""coordinates"":[-90.66136781821234,47.0414090885595]}"
1_1_1_1_2_30,0.040459999999999996,0.055117499999999986,0.027782499999999988,0.02296999999999999,0.014719999999999983,0.012162499999999993,offShoreSediment,47.01707128124681,-90.68299715170843,"{""type"":""Point"",""coordinates"":[-90.68299715170843,47.017071281246814]}"
1_1_1_1_2_31,0.031055,0.037709999999999994,0.01483000000000001,0.00638749999999999,0.005534999999999984,0.002977499999999994,offShoreSediment,47.07574704306642,-90.43478304426736,"{""type"":""Point"",""coordinates"":[-90.43478304426736,47.07574704306643]}"
1_1_1_1_2_32,0.03339249999999999,0.04288,0.014609999999999984,0.011117500000000002,0.002124999999999988,0.002950000000000008,offShoreSediment,47.05785731594277,-90.45521074812478,"{""type"":""Point"",""coordinates"":[-90.45521074812478,47.05785731594277]}"
1_1_1_1_2_33,0.04642750000000001,0.05352249999999997,0.027425000000000005,0.020907499999999996,0.005424999999999985,0.002950000000000008,offShoreSediment,47.02450987014543,-90.45761498008977,"{""type"":""Point"",""coordinates"":[-90.45761498008977,47.02450987014542]}"
1_1_1_1_2_34,0.028579999999999994,0.032072500000000004,0.018570000000000003,0.017717499999999997,0.004462500000000008,0.00726750000000001,offShoreSediment,46.901154449479925,-90.44439250037493,"{""type"":""Point"",""coordinates"":[-90.44439250037493,46.901154449479925]}"
1_1_2_0,0.16467749999999998,0.17881249999999999,0.17105750000000003,0.175925,0.21351750000000003,0.2279,cloud,46.94698542537994,-91.0166746876104,"{""type"":""Point"",""coordinates"":[-91.0166746876104,46.946985425379935]}"
1_1_2_1,0.24195250000000001,0.257545,0.2518525,0.27806000000000003,0.30941,0.33080499999999996,cloud,46.94030524176683,-91.0163313648565,"{""type"":""Point"",""coordinates"":[-91.0163313648565,46.94030524176683]}"
1_1_2_2,0.0863025,0.09174749999999998,0.08377249999999997,0.09317750000000002,0.11091499999999999,0.11559000000000003,cloud,46.94768855411232,-91.09340732310845,"{""type"":""Point"",""coordinates"":[-91.09340732310845,46.94768855411232]}"
1_1_2_3,0.06367,0.07458749999999997,0.060919999999999974,0.07244250000000002,0.09699999999999998,0.09081250000000002,cloud,46.96057761070563,-91.07109134410454,"{""type"":""Point"",""coordinates"":[-91.07109134410456,46.96057761070563]}"
1_1_2_4,0.1531825,0.15604250000000003,0.14842499999999997,0.16069,0.17259750000000001,0.1791975,cloud,46.93010756492035,-91.05426852916314,"{""type"":""Point"",""coordinates"":[-91.05426852916314,46.93010756492034]}"
1_1_2_5,0.1925075,0.20713750000000003,0.20711000000000002,0.2169275,0.258095,0.257325,cloud,46.937726702331204,-91.02388446544244,"{""type"":""Point"",""coordinates"":[-91.02388446544244,46.937726702331204]}"
1_1_2_6,0.15444750000000002,0.1615975,0.1526325,0.16946250000000002,0.23177750000000003,0.211015,cloud,46.994191715716724,-91.08757083629204,"{""type"":""Point"",""coordinates"":[-91.08757083629204,46.994191715716724]}"
1_1_2_7,0.07412000000000002,0.073735,0.06485249999999998,0.07202999999999998,0.10057500000000003,0.0761,cloud,46.90442895378935,-91.20533054088189,"{""type"":""Point"",""coordinates"":[-91.20533054088189,46.90442895378935]}"
1_1_2_8,0.1909675,0.19324999999999998,0.18225000000000002,0.1981175,0.2271575,0.229055,cloud,47.025285046542436,-91.02350332653695,"{""type"":""Point"",""coordinates"":[-91.02350332653695,47.025285046542436]}"
1_1_2_9,0.20183,0.2145625,0.20892500000000003,0.2243525,0.25699500000000003,0.2300725,cloud,46.86143731568355,-91.38449544120972,"{""type"":""Point"",""coordinates"":[-91.38449544120972,46.861437315683546]}"
1_1_2_10,0.1846425,0.19683875,0.18805249999999998,0.1991625,0.24941875000000002,0.22840875,cloud,46.81681588865422,-91.4710127751941,"{""type"":""Point"",""coordinates"":[-91.4710127751941,46.81681588865422]}"
1_1_2_11,0.35583000000000004,0.37007500000000004,0.36062875,0.38339875,0.3808825,0.34964249999999997,cloud,46.791070362000404,-91.49942837931212,"{""type"":""Point"",""coordinates"":[-91.49942837931212,46.79107036200041]}"
1_1_2_12,0.19980875,0.21989750000000002,0.21694125,0.23485750000000002,0.269205,0.254685,cloud,46.60483958347144,-90.49927555665535,"{""type"":""Point"",""coordinates"":[-90.49927555665535,46.60483958347144]}"
1_1_2_13,0.33667625,0.35068750000000004,0.35543125000000003,0.40099875,0.40414750000000005,0.3801675,cloud,46.7598208614762,-90.74646793946785,"{""type"":""Point"",""coordinates"":[-90.74646793946786,46.7598208614762]}"
1_1_2_14,0.16847250000000003,0.19426749999999998,0.17878500000000003,0.22064,0.2497625,0.24120999999999998,cloud,46.76687628081777,-90.73548161134285,"{""type"":""Point"",""coordinates"":[-90.73548161134285,46.76687628081777]}"
